chr	start	stop	name	-1xlog10(p-value)	xSqrd	-1xlog10(Right-Tail Probability)	-1xlog10(AdjustedP-value)
chr5	77643669	77644077	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3308	51	2155.22	0	50.561
chr5	77644446	77644695	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3309	51	2201.271	0	50.562
chr5	77660794	77661001	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3310	48	221.048	48	47.629
chr5	77970690	77970958	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3311	49	566.436	120.546	48.603
chr5	79112052	79112494	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3312	39	796.694	168.098	38.82
chr5	80033409	80033776	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3313	29	133.55	29	28.962
chr5	80034829	80035061	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3314	53	902.613	190.99	52.521
chr5	80570534	80570760	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3315	39	1091.425	231.826	38.82
chr5	88140278	88140511	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3316	33	151.971	33	32.917
chr5	88140699	88140949	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3317	36	414.465	87.681	35.866
chr5	88143598	88143848	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3318	40	911.824	192.981	39.797
chr5	88145230	88145814	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3319	56	732.222	154.171	55.45
chr5	88146043	88146446	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3320	65	538.805	114.568	64.211
chr5	88152353	88152560	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3321	34	156.576	34	33.902
chr5	88659761	88660072	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3322	85	1510.496	0	83.656
chr5	88661858	88662075	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3323	40	612.488	130.513	39.797
chr5	88663922	88664129	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3324	52	870.377	184.022	51.542
chr5	88665548	88666040	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3325	83	1524.311	0	81.703
chr5	88666850	88667176	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3326	45	1017.743	218.293	44.69
chr5	88667409	88668149	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3327	87	1597.994	0	85.615
chr5	88669356	88669687	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3328	52	1063.794	225.848	51.542
chr5	88671764	88672261	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3329	39	1901.935	0	38.821
chr5	88673101	88673635	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3330	72	1989.434	0	71.019
chr5	88673993	88674247	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3331	55	1754.57	0	54.472
chr5	88675444	88675988	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3332	54	1846.673	0	53.497
chr5	88677447	88677782	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3333	71	2007.854	0	70.048
chr5	88677868	88678415	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3334	74	1911.146	0	72.96
chr5	88679585	88680021	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3335	60	2044.696	0	59.355
chr5	88680738	88681148	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3336	46	1538.127	0	45.674
chr5	88682926	88683781	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3337	60	1814.437	0	59.356
chr5	88684292	88684673	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3338	43	1754.57	0	42.738
chr5	88685027	88685261	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3339	59	2053.906	0	58.375
chr5	88685411	88685810	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3340	81	2155.22	0	79.747
chr5	88685846	88686149	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3341	46	1432.208	308.144	45.674
chr5	88686288	88686622	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3342	49	1676.282	0	48.604
chr5	88686735	88686991	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3343	56	1478.26	0	55.451
chr5	88687561	88687870	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3344	41	1869.699	0	40.77
chr5	88688739	88689150	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3345	49	1897.33	0	48.604
chr5	88689333	88690005	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3346	50	1901.935	0	49.583
chr5	88691903	88692569	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3347	68	2192.061	0	67.135
chr5	88692707	88692966	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3348	30	2017.065	0	29.952
chr5	88693265	88693920	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3349	72	1763.78	0	71.02
chr5	88694162	88694387	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3350	47	1667.072	0	46.655
chr5	88694585	88694792	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3351	24	1330.894	286.176	23.99
chr5	88695306	88695530	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3352	61	764.458	163.417	60.33
chr5	90544448	90544739	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3353	40	184.207	40	39.798
chr5	90557753	90557960	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3354	31	690.776	147.46	30.936
chr5	93569074	93569323	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3355	53	617.093	131.509	52.523
chr5	93569359	93569595	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3356	25	994.717	213.302	24.987
chr5	93570191	93570402	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3357	54	1349.315	287.642	53.498
chr5	93573984	93574313	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3358	69	1197.344	257.222	68.097
chr5	93577139	93577390	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3359	58	658.539	140.481	57.404
chr5	93578258	93578465	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3360	34	1188.134	252.752	33.903
chr5	93587425	93587819	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3361	79	1487.47	0	77.811
chr5	93588555	93589114	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3362	71	607.882	129.516	70.049
chr5	93594733	93595069	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3363	101	2090.747	0	99.26
chr5	93595564	93595957	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3364	48	1726.939	0	47.632
chr5	93596376	93596832	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3365	32	1519.706	0	31.926
chr5	93597647	93597898	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3366	75	1860.489	0	73.932
chr5	93598040	93598527	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3367	52	976.296	209.311	51.542
chr5	93598715	93598981	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3368	50	1344.71	286.645	49.584
chr5	93599028	93599664	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3369	62	1399.972	298.61	61.3
chr5	93600422	93600694	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3370	46	1183.529	251.755	45.674
chr5	93600855	93601471	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3371	65	1036.163	222.285	64.213
chr5	93602261	93602619	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3372	39	1201.949	258.22	38.822
chr5	93603722	93604001	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3373	35	1791.411	0	34.883
chr5	93604915	93605151	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3374	48	1243.396	267.206	47.632
chr5	93605501	93605743	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3375	50	1482.865	0	49.584
chr5	93606220	93606433	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3376	39	1201.949	258.22	38.822
chr5	93607394	93607627	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3377	65	1492.075	0	64.213
chr5	93609697	93610039	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3378	80	1298.658	279.187	78.783
chr5	93610565	93611237	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3379	61	1685.492	0	60.331
chr5	93611676	93611900	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3380	41	1404.577	299.607	40.77
chr5	93611955	93612548	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3381	90	1630.23	0	88.521
chr5	93613456	93613669	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3382	61	1146.687	246.241	60.331
chr5	95285737	95286176	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3383	50	1607.204	0	49.585
chr5	96431502	96432024	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3384	55	1155.898	245.776	54.473
chr5	96433045	96433327	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3385	40	769.063	164.414	39.799
chr5	115180914	115181922	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3386	68	1178.924	253.229	67.139
chr5	115182369	115182596	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3387	48	1229.58	261.722	47.636
chr5	115184352	115184640	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3388	33	151.971	33	32.919
chr5	122518968	122519176	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3389	23	105.919	23	22.993
chr5	122527488	122527736	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3390	54	248.679	54	53.503
chr5	123093653	123094080	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3391	44	713.801	152.446	43.718
chr5	123094117	123094427	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3392	34	985.506	208.914	33.906
chr5	123094697	123094914	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3393	39	1524.311	0	38.826
chr5	123097720	123097953	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3394	26	119.734	26	25.982
chr5	127291526	127291735	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3395	25	115.129	25	24.987
chr5	133556983	133557251	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3396	48	221.048	48	47.639
chr5	133725406	133725613	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3397	29	133.55	29	28.964
chr5	133756023	133756249	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3398	50	230.259	50	49.588
chr5	135027202	135027537	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3399	30	1930.976	0	29.956
chr5	135029223	135029503	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3400	59	2354.652	0	58.378
chr5	135030228	135030801	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3401	56	2340.837	0	55.455
chr5	135031180	135031493	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3402	52	2271.759	0	51.544
chr5	135031741	135032010	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3403	45	2239.523	0	44.696
chr5	135033302	135033561	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3404	44	2165.84	0	43.719
chr5	135037237	135037571	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3405	62	1731.544	0	61.304
chr5	135037885	135038407	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3406	52	1685.492	0	51.545
chr5	135038678	135039188	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3407	48	1805.227	0	47.639
chr5	135041233	135041582	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3408	48	1340.105	288.173	47.639
chr5	135042917	135043155	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3409	38	483.543	102.615	37.84
chr5	135488030	135488466	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3410	65	921.034	197.336	64.219
chr5	135532121	135532398	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3411	73	483.543	102.615	71.988
chr5	135537625	135538008	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3412	57	1132.872	240.793	56.438
chr5	135538272	135538479	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3413	45	405.255	85.691	44.696
chr5	135541893	135542446	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3414	44	769.063	162.129	43.719
chr5	135549005	135549212	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3415	35	161.181	35	34.888
chr5	135577565	135577901	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3416	51	801.3	169.093	50.568
chr5	135579730	135579937	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3417	27	124.34	27	26.974
chr5	135580216	135580423	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3418	44	202.627	44	43.72
chr5	135926672	135926879	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3419	23	303.941	63.815	22.993
chr5	135930709	135930952	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3420	35	1496.68	0	34.888
chr5	139797950	139798313	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3421	35	414.465	87.681	34.888
chr5	140806895	140807154	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3422	26	119.734	26	25.982
chr5	140927446	140928072	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3423	49	1284.842	273.684	48.607
chr5	140928618	140928829	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3424	47	732.222	156.435	46.66
chr5	140965825	140966074	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3425	37	170.391	37	36.854
chr5	141050847	141051165	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3426	48	221.048	48	47.64
chr5	141052945	141053160	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3427	27	124.34	27	26.974
chr5	141084835	141085089	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3428	35	161.181	35	34.888
chr5	141094435	141095056	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3429	99	455.912	99	97.304
chr5	141151282	141151489	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3430	38	373.019	78.727	37.84
chr5	141198506	141198755	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3431	54	248.679	54	53.506
chr5	141234278	141234568	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3432	52	239.469	52	51.545
chr5	144209381	144209645	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3433	41	188.812	41	40.775
chr5	144597963	144598171	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3434	28	128.945	28	27.968
chr5	146336667	146336886	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3435	37	1123.662	238.8	36.854
chr5	146336959	146337213	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3436	35	934.85	200.329	34.888
chr5	146338880	146339087	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3437	41	1178.924	250.759	40.775
chr5	146341761	146342035	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3438	48	1049.979	222.859	47.641
chr5	146342495	146342816	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3439	39	980.901	207.918	38.828
chr5	146343331	146343724	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3440	38	1132.872	240.793	37.841
chr5	146343848	146344337	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3441	48	967.086	204.93	47.641
chr5	146345571	146345985	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3442	46	1252.606	266.706	45.678
chr5	146346730	146346937	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3443	40	713.801	152.446	39.804
chr5	146348838	146349045	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3444	38	174.996	38	37.841
chr5	146395313	146395534	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3445	34	156.576	34	33.908
chr5	158051654	158051871	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3446	53	244.074	53	52.53
chr5	159030515	159030897	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3447	42	193.417	42	41.756
chr5	167575371	167575714	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3448	80	838.141	179.377	78.794
chr5	168530603	168530864	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3449	34	686.17	146.463	33.909
chr5	169390239	169390467	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3450	26	119.734	26	25.983
chr5	171305249	171305466	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3451	38	455.912	96.64	37.841
chr5	171306394	171306610	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3452	34	1917.161	0	33.909
chr5	171306828	171307075	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3453	37	1659.271	0	36.855
chr5	171307211	171307489	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3454	93	2138.209	0	91.44
chr5	171307767	171308019	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3455	38	1663.877	0	37.841
chr5	171309445	171309677	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3456	56	1746.77	0	55.457
chr5	171310782	171310996	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3457	30	1627.035	0	29.956
chr5	171312467	171312873	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3458	43	2041.501	0	42.745
chr5	171313661	171313896	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3459	38	1261.817	271.199	37.841
chr5	171315332	171315832	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3460	67	1883.515	0	66.174
chr5	171316204	171316427	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3461	62	1662.466	0	61.307
chr5	171316943	171317163	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3462	30	1515.101	0	29.956
chr5	171317548	171318002	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3463	55	1556.548	0	54.479
chr5	171323493	171324089	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3464	44	746.038	157.155	43.721
chr5	174688942	174689149	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3465	47	580.251	123.536	46.661
chr5	174694081	174694411	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3466	54	1100.636	233.818	53.507
chr5	174719583	174719800	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3467	34	1003.927	215.298	33.909
chr5	174720567	174720774	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3468	34	1427.603	304.593	33.91
chr5	174722081	174722320	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3469	50	870.377	186.36	49.591
chr5	174732536	174732743	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3470	46	764.458	161.134	45.679
chr5	174733231	174733581	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3471	45	561.831	119.55	44.698
chr5	174735558	174735987	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3472	48	1381.551	294.621	47.642
chr5	174750064	174750423	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3473	59	861.167	182.031	58.38
chr5	174752472	174752736	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3474	63	414.465	87.681	62.286
chr5	174832688	174832991	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3475	51	234.864	51	50.571
chr5	175772110	175772333	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3476	31	340.783	71.766	30.939
chr5	175774380	175774690	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3477	60	465.122	98.632	59.361
chr5	176145260	176145467	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3478	41	188.812	41	40.777
chr5	176628709	176629099	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3479	46	1174.318	252.231	45.679
chr5	176713803	176714015	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF552NGA_narrow_peaks.bed_narrowPeak3480	35	161.181	35	34.89
