chr	start	stop	name	-1xlog10(p-value)	xSqrd	-1xlog10(Right-Tail Probability)	-1xlog10(AdjustedP-value)
chr3	138942306	138942713	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6031	46	1501.285	0	45.782
chr3	138943221	138943578	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6032	52	1828.253	0	51.68
chr3	138943889	138944183	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6033	93	1717.728	0	91.921
chr3	138944293	138944577	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6034	56	1547.337	0	55.619
chr3	138944880	138945734	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6035	82	1667.072	0	81.144
chr3	138945975	138946273	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6036	36	1372.341	295.163	35.921
chr3	138946678	138946878	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6037	42	1399.972	301.154	41.844
chr3	138947179	138947448	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6038	37	1376.946	296.161	36.911
chr3	138948523	138948911	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6039	67	1063.794	228.273	66.42
chr3	138949941	138950221	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6040	76	1105.241	237.257	75.27
chr3	138960402	138960816	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6041	91	1063.794	228.273	89.975
chr3	138961906	138962338	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6042	41	985.506	208.914	40.854
chr3	138968831	138969131	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6043	82	377.624	82	81.144
chr3	139020904	139021101	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6044	48	221.048	48	47.756
chr3	139160774	139160971	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6045	30	138.155	30	29.972
chr3	140235339	140235536	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6046	25	115.129	25	24.993
chr3	143120596	143120817	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6047	49	354.598	74.749	48.742
chr3	147354486	147355053	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6048	100	1151.293	244.779	98.79
chr3	147355974	147356382	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6049	65	842.746	178.05	64.451
chr3	147356540	147356952	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6050	84	1413.787	301.601	83.107
chr3	147356991	147357783	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6051	107	1505.891	0	105.654
chr3	147359320	147360012	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6052	88	1436.813	306.587	87.033
chr3	147360263	147360747	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6053	63	944.06	199.951	62.505
chr3	147360983	147361355	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6054	43	598.672	127.522	42.835
chr3	147364430	147364934	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6055	57	262.495	57	56.59
chr3	147365358	147365576	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6056	44	202.627	44	43.824
chr3	147368336	147368777	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6057	42	819.72	173.074	41.844
chr3	147368808	147369176	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6058	56	856.562	183.367	55.62
chr3	147369512	147370128	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6059	58	1151.293	244.779	57.574
chr3	147370396	147370674	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6060	44	801.3	171.396	43.824
chr3	147371187	147371683	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6061	58	1266.422	269.697	57.575
chr3	147371825	147372238	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6062	88	1137.477	244.244	87.033
chr3	147372440	147372823	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6063	73	1436.813	306.587	72.315
chr3	147373471	147373668	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6064	46	211.838	46	45.782
chr3	147374942	147375179	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6065	65	432.886	91.663	64.452
chr3	147377210	147377629	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6066	32	759.853	162.419	31.958
chr3	147379858	147380253	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6067	69	1358.525	289.636	68.392
chr3	147380713	147381185	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6068	91	1349.315	287.642	89.976
chr3	147381353	147381566	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6069	47	640.119	134.288	46.771
chr3	147384104	147384301	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6070	27	902.613	190.99	26.987
chr3	147384515	147385769	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6071	115	1367.736	291.63	113.476
chr3	147386947	147387144	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6072	24	1363.13	290.633	23.995
chr3	147387983	147388390	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6073	70	1786.806	0	69.366
chr3	147388718	147388926	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6074	56	1621.02	0	55.621
chr3	147389411	147389626	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6075	52	1303.263	280.185	51.68
chr3	147389852	147390162	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6076	81	1676.282	0	80.165
chr3	147390808	147391273	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6077	69	1685.492	0	68.392
chr3	147391423	147391641	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6078	39	1243.396	267.206	38.882
chr3	147392003	147392546	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6079	60	1519.706	0	59.545
chr3	147393433	147393654	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6080	83	1446.023	0	82.118
chr3	147393698	147393940	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6081	37	1234.186	265.209	36.911
chr3	147394624	147395191	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6082	67	1579.573	0	66.42
chr3	147395866	147396927	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6083	125	1151.293	247.239	123.285
chr3	147397172	147397443	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6084	39	953.27	204.321	38.882
chr3	147398567	147398767	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6085	68	1086.82	233.264	67.408
chr3	147399186	147399435	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6086	28	902.613	193.345	27.982
chr3	147401007	147401204	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6087	31	142.76	31	30.964
chr3	147404133	147405371	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6088	98	1404.577	299.607	96.838
chr3	147406249	147406928	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6089	53	1344.71	286.645	52.665
chr3	147407208	147407628	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6090	64	2081.537	0	63.464
chr3	147407982	147408255	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6091	35	1947.987	0	34.928
chr3	147408293	147408664	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6092	95	2224.297	0	93.904
chr3	147408733	147409007	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6093	75	1722.334	0	74.287
chr3	147409521	147409984	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6094	48	1597.994	0	47.756
chr3	147410218	147411310	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6095	94	2053.906	0	92.914
chr3	147411444	147411669	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6096	59	1915.751	0	58.555
chr3	147412520	147412817	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6097	69	2113.773	0	68.392
chr3	147412977	147413644	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6098	70	2118.378	0	69.367
chr3	147415438	147415699	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6099	129	2339.426	0	127.203
chr3	147418535	147419826	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6100	132	1934.171	0	130.135
chr3	147420370	147420724	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6101	76	1966.408	0	75.27
chr3	147421197	147421890	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6102	91	1726.939	0	89.976
chr3	147422102	147422521	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6103	65	1745.36	0	64.452
chr3	147422951	147424065	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6104	134	2307.19	0	132.083
chr3	147424333	147424548	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6105	56	1528.917	0	55.621
chr3	147424848	147425086	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6106	63	1381.551	294.621	62.505
chr3	148908034	148908238	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6107	34	156.576	34	33.937
chr3	150937822	150938023	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6108	40	184.207	40	39.867
chr3	151460973	151461182	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6109	51	778.274	166.409	50.701
chr3	154428672	154428889	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6110	56	925.639	195.968	55.621
chr3	154428949	154429150	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6111	27	874.982	185.017	26.987
chr3	156290976	156291182	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6112	65	575.646	122.539	64.452
chr3	156291692	156291952	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6113	38	174.996	38	37.899
chr3	158094341	158095150	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6114	114	1842.068	0	112.496
chr3	158095284	158095961	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6115	75	1869.699	0	74.287
chr3	158096590	158096787	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6116	42	1842.068	0	41.845
chr3	158097671	158098445	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6117	101	1851.278	0	99.771
chr3	158099673	158100025	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6118	64	1736.149	0	63.465
chr3	158101996	158102201	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6119	37	1326.289	285.178	36.912
chr3	158102575	158103056	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6120	61	2013.87	0	60.533
chr3	158103088	158103685	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6121	67	1797.427	0	66.421
chr3	158103745	158104445	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6122	152	2778.328	0	149.723
chr3	158105459	158106132	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6123	118	2032.29	0	116.42
chr3	158106748	158107535	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6124	137	2299.39	0	135.005
chr3	160225531	160225804	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6125	28	128.945	28	27.982
chr3	160226543	160227068	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6126	88	1330.894	286.176	87.034
chr3	160449553	160449978	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6127	41	640.119	136.493	40.855
chr3	160450147	160450562	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6128	40	635.513	135.497	39.868
chr3	165193946	165194179	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6129	56	257.89	56	55.622
chr3	165194718	165195039	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6130	55	1086.82	230.829	54.638
chr3	165196034	165196255	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6131	63	1096.031	232.822	62.507
chr3	165196843	165197163	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6132	60	847.351	181.372	59.545
chr3	165197540	165197737	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6133	46	524.989	111.579	45.783
chr3	169660688	169660914	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6134	46	635.513	135.497	45.783
chr3	169664234	169664440	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6135	39	414.465	87.681	38.882
chr3	172447630	172448601	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6136	53	1307.868	278.669	52.666
chr3	172449347	172449557	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6137	48	1128.267	242.248	47.757
chr3	180036278	180036522	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6138	37	368.414	77.732	36.913
chr3	181696702	181696899	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6139	44	911.824	192.981	43.826
chr3	181698172	181698779	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6140	96	1685.492	0	94.883
chr3	181699542	181699848	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6141	69	1261.817	271.199	68.395
chr3	181702000	181702323	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6142	55	1330.894	286.176	54.639
chr3	181702569	181702950	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6143	104	2035.485	0	102.699
chr3	181703679	181703921	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6144	60	1473.654	0	59.546
chr3	181704074	181704612	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6145	145	1865.094	0	142.848
chr3	181704738	181705195	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6146	96	1782.201	0	94.884
chr3	181705580	181705934	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6147	110	1754.57	0	108.599
chr3	181709941	181710206	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6148	68	1802.032	0	67.409
chr3	181710599	181710885	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6149	58	1755.98	0	57.576
chr3	181710919	181711272	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6150	44	1871.109	0	43.826
chr3	181711839	181712036	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6151	48	1709.928	0	47.757
chr3	181712439	181713429	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6152	194	2598.726	0	190.82
chr3	181717764	181717982	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6153	52	723.012	154.441	51.682
chr3	181719212	181720077	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6154	99	2021.67	0	97.812
chr3	181720296	181720723	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6155	84	1943.382	0	83.111
chr3	181721412	181721844	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6156	44	1703.913	0	43.826
chr3	181722163	181722369	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6157	44	1496.68	0	43.826
chr3	181723034	181723355	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6158	60	1911.146	0	59.546
chr3	181723506	181724407	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6159	137	2274.954	0	135.015
chr3	181725549	181725754	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6160	84	1680.887	0	83.112
chr3	181726438	181726689	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6161	37	1625.625	0	36.913
chr3	181727172	181727498	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6162	82	1814.437	0	81.148
chr3	181728721	181728942	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6163	32	1418.392	302.598	31.958
chr3	181728973	181729200	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6164	43	1469.049	0	42.835
chr3	181729458	181729796	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6165	67	1358.525	289.636	66.421
chr3	183163544	183163812	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6166	62	285.521	62	61.522
chr3	183428313	183428548	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6167	36	405.255	85.691	35.922
chr3	184229700	184229983	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6168	42	1584.179	0	41.845
chr3	184230460	184230938	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6169	73	1726.939	0	72.316
chr3	184231230	184231538	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6170	51	1625.625	0	50.702
chr3	184232858	184233184	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6171	49	225.653	49	48.742
chr3	184260788	184261096	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6172	54	1367.736	294.164	53.652
chr3	184262321	184262621	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6173	50	1597.994	0	49.732
chr3	184262705	184263095	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6174	73	1703.913	0	72.317
chr3	184380660	184380888	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6175	74	1054.584	226.277	73.302
chr3	184381019	184381503	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6176	54	962.481	206.317	53.652
chr3	184489639	184489853	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6177	31	285.521	59.842	30.965
chr3	184490325	184490564	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6178	31	142.76	31	30.965
chr3	184491358	184491759	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6179	73	990.112	209.91	72.317
chr3	184493421	184493662	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6180	35	386.834	81.711	34.928
chr3	184509611	184509877	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6181	50	230.259	50	49.732
chr3	184511137	184511368	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6182	33	151.971	33	32.946
chr3	184525964	184526238	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6183	40	598.672	127.522	39.868
chr3	185153149	185153434	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6184	36	165.786	36	35.922
chr3	194397848	194398049	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6185	25	396.045	83.701	24.994
chr3	196207089	196207328	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6186	50	230.259	50	49.732
chr3	198081468	198081941	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6187	95	1846.673	0	93.907
chr3	198111428	198111741	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6188	65	861.167	184.365	64.453
chr3	198113072	198113318	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6189	41	750.643	160.424	40.855
chr4	107106	107327	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6190	54	769.063	164.414	53.639
chr4	107529	108229	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6191	70	842.746	180.374	69.342
chr4	386184	386459	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6192	33	151.971	33	32.938
chr4	572057	572499	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6193	64	548.015	116.561	63.454
chr4	573485	573682	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6194	38	971.691	205.926	37.884
chr4	577387	577590	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6195	36	663.145	141.478	35.913
chr4	577746	577959	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6196	52	736.827	157.432	51.667
chr4	578715	578990	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6197	55	750.643	160.424	54.624
chr4	795019	795749	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6198	91	1234.186	265.209	89.95
chr4	814612	814825	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6199	34	156.576	34	33.928
chr4	822704	822968	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6200	34	156.576	34	33.929
chr4	824090	824310	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF228ZGV_narrow_peaks.bed_narrowPeak6201	34	465.122	98.632	33.929
