chr	start	stop	name	-1xlog10(p-value)	xSqrd	-1xlog10(Right-Tail Probability)	-1xlog10(AdjustedP-value)
chr1	39787419	39787791	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak753	55	253.284	55	54.669
chr1	39788675	39789618	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak754	94	718.407	153.443	93.302
chr1	39789828	39790130	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak755	35	161.181	35	34.922
chr1	39899585	39899912	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak756	44	202.627	44	43.8
chr1	39900665	39901291	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak757	91	419.07	91	90.33
chr1	39922222	39922797	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak758	43	198.022	43	42.82
chr1	39955281	39955558	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak759	27	124.34	27	26.98
chr1	40132826	40133455	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak760	49	225.653	49	48.743
chr1	40315077	40315389	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak761	34	156.576	34	33.926
chr1	40315639	40317878	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak762	250	1459.839	0	248.29
chr1	40818059	40818674	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak763	91	419.07	91	90.33
chr1	40883968	40884655	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak764	98	451.307	98	97.276
chr1	41289477	41289774	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak765	32	147.365	32	31.942
chr1	41362248	41362557	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak766	35	161.181	35	34.922
chr1	41362655	41362960	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak767	62	285.521	62	61.58
chr1	41366524	41366982	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak768	62	285.521	62	61.58
chr1	41381028	41381336	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak769	34	156.576	34	33.926
chr1	42145802	42146079	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak770	32	147.365	32	31.943
chr1	42146523	42146888	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak771	43	198.022	43	42.821
chr1	43519240	43519640	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak772	48	221.048	48	47.771
chr1	43933592	43934425	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak773	96	442.096	96	95.288
chr1	44400632	44401116	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak774	60	276.31	60	59.626
chr1	44402804	44403933	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak775	45	207.233	45	44.794
chr1	44404148	44404622	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak776	63	290.126	63	62.574
chr1	44405356	44410781	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak777	288	1533.522	0	285.983
chr1	44410905	44411313	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak778	66	303.941	66	65.555
chr1	44411367	44411722	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak779	74	340.783	74	73.469
chr1	44412003	44412585	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak780	109	501.964	109	108.19
chr1	44412643	44413102	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak781	50	230.259	50	49.725
chr1	44413371	44414042	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak782	54	423.676	89.672	53.697
chr1	44414602	44415371	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak783	85	391.439	85	84.382
chr1	44415643	44416274	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak784	61	280.915	61	60.601
chr1	44416480	44417242	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak785	85	391.439	85	84.382
chr1	44417590	44419523	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak786	237	1432.208	308.144	235.359
chr1	44419895	44421185	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak787	92	423.676	92	91.321
chr1	44558989	44559318	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak788	32	147.365	32	31.943
chr1	46167174	46167495	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak789	54	248.679	54	53.697
chr1	46447192	46448201	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak790	122	676.96	144.469	121.106
chr1	46448241	46448999	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak791	69	317.757	69	68.51
chr1	46466978	46467620	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak792	42	193.417	42	41.848
chr1	46474402	46475080	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak793	74	340.783	74	73.47
chr1	46478004	46478281	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak794	55	253.284	55	54.671
chr1	46480009	46480286	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak795	38	174.996	38	37.883
chr1	46481277	46481554	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak796	32	147.365	32	31.944
chr1	46484470	46486501	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak797	130	957.875	205.319	129.058
chr1	46486565	46487836	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak798	101	465.122	101	100.252
chr1	46488152	46493874	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak799	240	1284.842	276.192	238.349
chr1	46494197	46495038	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak800	61	571.041	121.543	60.602
chr1	46495165	46495443	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak801	46	211.838	46	45.788
chr1	46517550	46517827	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak802	32	147.365	32	31.944
chr1	46527616	46527894	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak803	48	221.048	48	47.771
chr1	46528357	46528665	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak804	47	216.443	47	46.78
chr1	46529864	46530307	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak805	38	174.996	38	37.883
chr1	46543605	46545519	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak806	160	930.244	199.332	158.861
chr1	46747235	46747604	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak807	32	147.365	32	31.944
chr1	47023611	47024114	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak808	38	174.996	38	37.883
chr1	47181029	47181931	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak809	67	308.546	67	66.535
chr1	47183185	47183580	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak810	23	105.919	23	22.996
chr1	47222661	47223000	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak811	46	211.838	46	45.788
chr1	47223659	47224356	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak812	59	271.705	59	58.635
chr1	47224594	47227695	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak813	209	1229.58	264.211	207.559
chr1	47227885	47233295	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak814	270	1459.839	0	268.125
chr1	47233597	47233965	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak815	38	349.993	73.754	37.883
chr1	47234010	47234618	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak816	32	147.365	32	31.944
chr1	47415042	47416366	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak817	101	699.986	149.455	100.252
chr1	47416999	47418729	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak818	152	699.986	152	150.915
chr1	47421547	47421856	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak819	32	147.365	32	31.944
chr1	47424615	47425155	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak820	49	225.653	49	48.746
chr1	47429710	47430337	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak821	55	253.284	55	54.672
chr1	47430392	47435520	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak822	270	1593.389	0	268.127
chr1	47435576	47437531	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak823	185	1261.817	271.199	183.71
chr1	47437797	47438320	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak824	108	497.358	108	107.202
chr1	47438602	47442492	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak825	229	1234.186	265.209	227.412
chr1	47442674	47447742	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak826	262	1574.968	0	260.177
chr1	47447851	47448602	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak827	97	709.196	151.449	96.284
chr1	47448730	47449432	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak828	91	709.196	151.449	90.33
chr1	47449467	47450784	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak829	115	782.879	165.113	114.149
chr1	47451527	47451815	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak830	30	138.155	30	29.968
chr1	47459129	47459481	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak831	38	174.996	38	37.883
chr1	47461969	47462309	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak832	33	151.971	33	32.93
chr1	47505743	47506033	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak833	43	198.022	43	42.822
chr1	47507550	47507946	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak834	74	340.783	74	73.471
chr1	47507994	47509382	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak835	133	612.488	133	132.039
chr1	47569133	47569410	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak836	27	124.34	27	26.981
chr1	47592905	47593592	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak837	98	451.307	98	97.277
chr1	47593785	47594071	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak838	38	174.996	38	37.883
chr1	47687928	47688588	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak839	26	290.126	60.835	25.991
chr1	47707143	47707772	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak840	55	391.439	82.706	54.672
chr1	47707876	47708438	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak841	152	699.986	152	150.916
chr1	47708594	47710648	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak842	158	1017.743	218.293	156.878
chr1	47710927	47711932	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak843	137	630.908	137	136.015
chr1	47711972	47713494	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak844	87	400.65	87	86.357
chr1	47713975	47714431	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak845	38	317.757	66.796	37.883
chr1	47717046	47717429	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak846	47	216.443	47	46.78
chr1	47723711	47724177	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak847	42	193.417	42	41.848
chr1	47724346	47726142	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak848	99	455.912	99	98.27
chr1	47996853	47997198	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak849	72	469.727	99.627	71.495
chr1	47997904	47998279	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak850	25	115.129	25	24.993
chr1	47998367	47998965	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak851	65	299.336	65	64.563
chr1	50023457	50023741	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak852	23	105.919	23	22.997
chr1	50046962	50047757	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak853	62	285.521	62	61.581
chr1	50047870	50048678	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak854	135	888.798	190.351	134.031
chr1	50106563	50106980	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak855	42	193.417	42	41.848
chr1	50111445	50111785	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak856	43	198.022	43	42.824
chr1	50333460	50334117	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak857	47	216.443	47	46.781
chr1	50359152	50359775	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak858	55	253.284	55	54.673
chr1	50368311	50368648	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak859	92	423.676	92	91.322
chr1	50400428	50400996	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak860	38	174.996	38	37.884
chr1	50412899	50413176	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak861	40	299.336	62.822	39.862
chr1	50414361	50414808	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak862	85	805.905	172.394	84.383
chr1	50415017	50418979	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak863	209	1386.156	295.618	207.561
chr1	50419117	50420729	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak864	222	1312.474	282.182	220.458
chr1	50420761	50428841	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak865	256	1874.304	0	254.237
chr1	50428910	50431420	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak866	227	1574.968	0	225.42
chr1	51329771	51330233	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak867	32	147.365	32	31.946
chr1	51330714	51331086	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak868	59	271.705	59	58.635
chr1	51343915	51345731	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak869	130	865.772	185.363	129.059
chr1	51884162	51884474	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak870	43	198.022	43	42.824
chr1	51899315	51899735	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak871	26	119.734	26	25.991
chr1	51961733	51962049	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak872	45	207.233	45	44.794
chr1	51989517	51989954	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak873	94	575.646	122.539	93.305
chr1	51990192	51993177	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak874	219	1192.739	256.224	217.475
chr1	51993370	51993719	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak875	72	331.572	72	71.495
chr1	52631949	52633842	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak876	112	732.222	156.435	111.175
chr1	52634141	52634496	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak877	80	368.414	80	79.418
chr1	52842654	52843663	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak878	98	718.407	153.443	97.278
chr1	52843712	52844227	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak879	42	193.417	42	41.849
chr1	53061774	53062105	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak880	41	188.812	41	40.856
chr1	53408582	53408859	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak881	32	147.365	32	31.946
chr1	53448428	53448835	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak882	30	138.155	30	29.968
chr1	53485892	53486863	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak883	46	211.838	46	45.789
chr1	53500520	53500797	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak884	49	225.653	49	48.748
chr1	53686434	53687236	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak885	43	198.022	43	42.825
chr1	53687477	53687794	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak886	55	253.284	55	54.675
chr1	53737684	53739085	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak887	122	561.831	122	121.108
chr1	53739781	53740383	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak888	67	308.546	67	66.537
chr1	53742130	53742473	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak889	33	151.971	33	32.93
chr1	54474494	54475146	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak890	49	225.653	49	48.749
chr1	54500029	54500376	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak891	80	368.414	80	79.418
chr1	54611769	54612103	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak892	43	198.022	43	42.825
chr1	54781084	54781892	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak893	48	221.048	48	47.772
chr1	54996144	54997777	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak894	108	497.358	108	107.204
chr1	55034771	55035239	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak895	40	184.207	40	39.862
chr1	55036094	55036407	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak896	32	147.365	32	31.947
chr1	55038123	55038815	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak897	67	308.546	67	66.537
chr1	55039073	55039577	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak898	43	198.022	43	42.825
chr1	55039788	55041254	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak899	55	432.886	91.663	54.675
chr1	57422248	57423042	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak900	78	359.203	78	77.443
chr1	58573643	58573921	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak901	48	221.048	48	47.772
chr1	58574242	58574961	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak902	54	432.886	91.663	53.699
chr1	58574995	58575402	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak903	43	198.022	43	42.826
chr1	58575676	58578155	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak904	210	1100.636	236.259	208.543
chr1	58578214	58578590	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak905	55	253.284	55	54.675
chr1	59814052	59815095	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak906	73	336.177	73	72.489
chr1	59815160	59815457	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak907	39	382.229	80.716	38.867
chr1	59815523	59815850	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak908	45	207.233	45	44.794
chr1	60073356	60074461	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak909	121	1040.768	220.867	120.121
chr1	60074791	60075211	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak910	78	359.203	78	77.443
chr1	62194413	62196577	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak911	108	699.986	149.455	107.205
chr1	62318379	62319546	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak912	160	930.244	199.332	158.865
chr1	63073588	63074071	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak913	74	340.783	74	73.474
chr1	63074322	63074895	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak914	55	672.355	141.245	54.676
chr1	63077679	63077956	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak915	32	147.365	32	31.948
chr1	63310578	63310885	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak916	38	174.996	38	37.888
chr1	63315261	63323882	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak917	317	1648.651	0	314.776
chr1	63323985	63329272	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak918	314	2178.245	0	311.8
chr1	63329351	63330865	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak919	185	1648.651	0	183.711
chr1	63331054	63331642	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak920	112	815.115	174.389	111.176
chr1	63331935	63332583	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak921	75	345.388	75	74.456
chr1	63335993	63336334	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak922	67	308.546	67	66.538
chr1	64471031	64471766	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak923	68	313.152	68	67.514
chr1	65265760	65266176	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak924	37	170.391	37	36.908
chr1	65309291	65309608	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak925	39	179.602	39	38.867
chr1	65525186	65526415	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak926	176	999.322	214.3	174.773
chr1	65792880	65793216	/data/mazurovev/H3K27me3/UBERON:0002084/ENCFF404YFJ_narrow_peaks.bed_narrowPeak927	43	455.912	96.64	42.828
